cveID,total_affected_hosts,country,org,product,os,version,isp,asn,city
CVE-2023-44487,6405519,US (1507690); CN (963693); DE (594032); HK (365587); JP (281954); SG (256945); NL (221370); RU (209345); FR (194810); IN (190190),"DigitalOcean, LLC (495640); Aliyun Computing Co., LTD (409987); Amazon Technologies Inc. (385009); Hetzner Online GmbH (226378); Amazon.com, Inc. (180296); Google LLC (158934); Amazon Data Services NoVa (130303); Jiangsu Sanai network science and technology co ,LTD (120082); Tencent cloud computing (Beijing) Co., Ltd. (100793); Microsoft Corporation (99341)",nginx (6108767); Jetty (213170); Jenkins (19472); Metabase (8910); ciscoSystems (6975); Grafana (Open Source) (5742); Nextcloud (5424); Apache Tomcat (5315); Home Assistant (1988); GitLab Self-Managed (1765),Ubuntu (2877416); Windows (7888); Cisco IOS XE 16.6.4 (779); Cisco IOS XE 16.10.1b (707); Cisco IOS XE 16.9.4 (583); Cisco IOS XE 16.9.5 (532); Cisco IOS XE 16.12.4 (381); Cisco IOS XE 16.9.3 (302); Cisco IOS XE 16.9.2 (238); Cisco IOS XE 17.9.4a (224),1.18.0 (2788165); 1.20.1 (629772); 1.14.0 (457715); 1.14.2 (251289); 1.10.3 (246963); 1.16.1 (220028); 1.14.1 (186915); 1.17.6 (152539); 1.20.2 (128203); 1.12.2 (115435),"Amazon.com, Inc. (1284853); DigitalOcean, LLC (514640); Hangzhou Alibaba Advertising Co.,Ltd. (455205); Hetzner Online GmbH (237620); OVH SAS (192022); Shenzhen Tencent Computer Systems Company Limited (172184); Google LLC (162745); TOPWAY GLOBAL LIMITED (120109); Microsoft Corporation (117133); Oracle Corporation (113799)",as16509 (977995); as14061 (514625); as37963 (455205); as14618 (306858); as24940 (223410); as16276 (191955); as45090 (172184); as396982 (151154); as132883 (120109); as8075 (116536),Ashburn (364520); Hong Kong (328696); Frankfurt am Main (287466); Shanghai (280752); Singapore (250084); Tokyo (211716); Beijing (208904); Amsterdam (161108); Moscow (136759); London (133471)
CVE-2023-40044,0,,,,,,,,
CVE-2023-20109,6396,US (655); CL (627); AE (584); IT (480); RU (458); JP (231); IN (220); MX (197); VN (184); MM (139),"CTC. CORP S.A. (TELEFONICA EMPRESAS) (538); Emirates Integrated Telecommunications Company PJSC (EITC-DU) (272); Emirates Integrated Telecommunications Company PJSC (255); AT&T Services, Inc. (131); Golden Telecom (97); 111250 Russia SOVINTEL/EDN et ELTEL (90); KDDI CORPORATION (75); Southern Cable Network (64); 111250 Russia SOVINTEL/EDN (56); Uninet S.A. de C.V. (55)",ciscoSystems (6396),Cisco IOS XE 16.6.4 (779); Cisco IOS XE 16.10.1b (707); Cisco IOS XE 16.9.4 (583); Cisco IOS XE 16.9.5 (532); Cisco IOS XE 16.12.4 (381); Cisco IOS XE 16.9.3 (302); Cisco IOS XE 16.9.2 (238); Cisco IOS XE 16.8.1 (194); Cisco IOS XE 17.3.4a (188); Cisco IOS XE 16.7.1 (142),,"CTC. CORP S.A. (TELEFONICA EMPRESAS) (568); Emirates Integrated Telecommunications Company PJSC (565); Connesi s.p.a. (421); PJSC ""Vimpelcom"" (404); AT&T Services, Inc. (214); UNINET (164); Level 3 Parent, LLC (158); Global Technology Co., Ltd. (108); KPN B.V. (104); KDDI CORPORATION (78)",as16629 (568); as15802 (565); as15605 (421); as3216 (365); as7018 (214); as8151 (164); as3549 (114); as133524 (108); as1136 (104); as2516 (78),Santiago (523); Dubai (436); Perugia (217); Saint Petersburg (136); Yangon (103); Novosibirsk (98); Lagos (97); Hanoi (92); Mexico City (86); Bangkok (80)
CVE-2023-4211,0,,,,,,,,
CVE-2023-42824,0,,,,,,,,
CVE-2023-36563,0,,,,,,,,
CVE-2023-41991,0,,,,,,,,
CVE-2023-42793,257,US (111); IE (28); DE (20); GB (16); NL (13); SG (11); RU (10); CN (6); AU (5); FR (5),"Microsoft Corporation (34); Amazon Technologies Inc. (29); Amazon.com, Inc. (19); Amazon Data Services Ireland Limited (15); GoDaddy.com, LLC (14); Amazon Data Services NoVa (11); Google LLC (9); Amazon Data Services Singapore (7); Aliyun Computing Co., LTD (5); Amazon Data Services UK (5)",Apache Tomcat/Coyote JSP engine (43); nginx (34); Apache httpd (3); Microsoft IIS httpd (2); OpenResty (1),Ubuntu (11); Windows (2); Windows (build 10.0.17763) (1),1.1 (43); 1.22.1 (6); 1.10.3 (5); 1.14.0 (3); 1.12.2 (2); 1.16.1 (2); 1.18.0 (2); 2.4.41 (2); 1.13.7 (1); 1.15.8 (1),"Amazon.com, Inc. (93); Microsoft Corporation (42); GoDaddy.com, LLC (14); Google LLC (9); OVH SAS (6); Akamai Connected Cloud (5); Hangzhou Alibaba Advertising Co.,Ltd. (5); Hetzner Online GmbH (5); Cloudflare, Inc. (4); DigitalOcean, LLC (4)",as16509 (62); as8075 (42); as14618 (31); as26496 (14); as396982 (9); as16276 (6); as24940 (5); as37963 (5); as63949 (5); as13335 (4),Ashburn (32); Dublin (28); Boardman (20); Phoenix (14); Amsterdam (13); London (12); Singapore (11); Frankfurt am Main (9); San Jose (8); Moscow (7)
CVE-2023-28229,0,,,,,,,,
CVE-2023-41992,0,,,,,,,,
CVE-2023-5217,0,,,,,,,,
CVE-2018-14667,0,,,,,,,,
CVE-2023-46748,0,,,,,,,,
CVE-2023-41993,0,,,,,,,,
CVE-2023-41179,0,,,,,,,,
CVE-2023-28434,0,,,,,,,,
CVE-2023-26369,0,,,,,,,,
CVE-2022-22265,0,,,,,,,,
CVE-2023-20269,0,,,,,,,,
CVE-2017-6884,0,,,,,,,,
CVE-2023-4863,0,,,,,,,,
CVE-2023-36761,0,,,,,,,,
CVE-2014-8361,0,,,,,,,,
CVE-2021-3129,0,,,,,,,,
CVE-2023-35674,0,,,,,,,,
CVE-2023-36802,0,,,,,,,,
CVE-2023-38831,0,,,,,,,,
CVE-2023-41064,0,,,,,,,,
CVE-2023-38035,0,,,,,,,,
CVE-2023-33246,2404,CN (2151); HK (130); US (48); SG (36); JP (11); DE (5); MY (4); TW (4); KR (3); AU (2),"Aliyun Computing Co., LTD (927); Tencent cloud computing (Beijing) Co., Ltd. (279); Tencent Cloud Computing (Beijing) Co., Ltd (225); Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co) (192); Aliyun Computing Co.LTD (143); Beijing Volcano Engine Technology Co., Ltd. (66); Beijing Jingdong 360 Degree E-commerce Co., Ltd. (54); Asia Pacific Network Information Center, Pty. Ltd. (24); Alibaba Cloud (Singapore) Private Limited (19); Alibaba Cloud - US (19)",RocketMQ (2404),,4.4.0 (440); 4.8.0 (285); 4.9.6 (256); 4.9.4 (221); 4.7.1 (137); 4.9.2 (134); 5.1.1 (129); 5.1.0 (115); 4.3.2 (104); 4.5.2 (99),"Hangzhou Alibaba Advertising Co.,Ltd. (1070); Shenzhen Tencent Computer Systems Company Limited (509); Huawei Cloud Service data center (197); CHINANET-BACKBONE (70); Alibaba (US) Technology Co., Ltd. (61); Beijing Volcano Engine Technology Co., Ltd. (51); CHINA UNICOM China169 Backbone (39); China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch (39); China Telecom (Group) (37); Tencent Building, Kejizhongyi Avenue (32)",as37963 (1070); as45090 (509); as55990 (197); as4134 (70); as45102 (61); as137718 (51); as141679 (39); as4837 (39); as132203 (33); as4811 (24),Shanghai (546); Beijing (534); Hangzhou (297); Guangzhou (218); Shenzhen (185); Hong Kong (111); Zhangjiakou (85); Chengdu (80); Nanjing (72); Singapore (36)
CVE-2023-32315,1080,CN (204); BR (189); US (179); MX (50); DE (36); CO (28); SG (28); IN (26); FR (20); KR (20),"Aliyun Computing Co., LTD (91); TELEFÔNICA BRASIL S.A (45); Amazon Technologies Inc. (35); Google LLC (27); ALGAR TELECOM S/A (25); DigitalOcean, LLC (25); Gestión de direccionamiento UniNet (18); Huawei Public Cloud Service (Huawei Software Technologies Ltd.Co) (14); Amazon Data Services NoVa (12); OVH Hosting, Inc. (10)",Apache httpd (48); nginx (2),,2.4.52 (2); 1.19.0 (1); 1.25.3 (1); 2.4.25 (1),"Hangzhou Alibaba Advertising Co.,Ltd. (100); Amazon.com, Inc. (72); TELEFÔNICA BRASIL S.A (47); ALGAR TELECOM S/A (28); CHINANET-BACKBONE (28); Google LLC (27); UNINET (27); DigitalOcean, LLC (25); OVH SAS (25); CHINA UNICOM China169 Backbone (19)",as37963 (100); as16509 (47); as4134 (27); as8151 (27); as396982 (26); as14061 (25); as16276 (25); as14618 (23); as16735 (16); as26599 (16),Beijing (56); Shanghai (44); São Paulo (40); Singapore (28); Shenzhen (27); Ashburn (26); Hangzhou (17); Beauharnois (14); Chengdu (14); Jakarta (11)
CVE-2023-27532,0,,,,,,,,
CVE-2023-24489,0,,,,,,,,
CVE-2023-41061,0,,,,,,,,
CVE-2023-38180,0,,,,,,,,
CVE-2023-37580,0,,,,,,,,
CVE-2023-26359,0,,,,,,,,
CVE-2023-35081,0,,,,,,,,
CVE-2017-18368,0,,,,,,,,
CVE-2023-36884,0,,,,,,,,
CVE-2023-29298,0,,,,,,,,
CVE-2023-38606,0,,,,,,,,
CVE-2022-29303,0,,,,,,,,
CVE-2023-3519,0,,,,,,,,
CVE-2023-38205,0,,,,,,,,
CVE-2023-37450,0,,,,,,,,
CVE-2023-32046,0,,,,,,,,
CVE-2023-32049,0,,,,,,,,
CVE-2023-36874,0,,,,,,,,
CVE-2022-31199,0,,,,,,,,
CVE-2019-17621,0,,,,,,,,
CVE-2019-20500,0,,,,,,,,
CVE-2021-25487,0,,,,,,,,
CVE-2021-25489,0,,,,,,,,
CVE-2023-35078,65,DE (19); CN (8); IT (7); US (7); HK (3); HU (3); KR (3); NL (3); CZ (2); FR (2),NETALIA S.R.L. (3); Vodafone Italia S.p.A. (3); BT Infrastructure Layer (2); ERHARDT Markisenbau GmbH (2); Eurofiber Nederland BV (2); Gardinia Home Decor GmbH (2); Home Therapie Management GmbH (2); IMPARAT Farbwerk Iversen & Maehl GmbH & Co. KG (2); Korea Telecom (2); Lebenshilfewerk Marburg-Biedenkopf e.V. (2),Ivanti Endpoint Manager Mobile (EPMM) (65),,10.7 (6); 10.8 (4); 11.10 (4); 11.6 (4); 11.5 (3); 11.8 (3); 11.0 (2); 11.4 (2); 11.7 (2); 11.9 (2),Deutsche Telekom AG (11); NETALIA S.R.L. (3); Vodafone GmbH (3); Vodafone Italia S.p.A. (3); British Telecommunications PLC (2); China Networks Inter-Exchange (2); China Telecom (Group) (2); China Unicom Shanghai network (2); CyrusOne LLC (2); Eurofiber UNET (2),as3320 (11); as198434 (3); as30722 (3); as3209 (3); as12886 (2); as16276 (2); as17621 (2); as2856 (2); as29396 (2); as4812 (2),Shanghai (6); Milan (4); Budapest (3); Aalen (2); Beijing (2); Biedenkopf (2); Bursa (2); Bönningstedt (2); Friedberg (2); Hamburg (2)
CVE-2021-29256,0,,,,,,,,
CVE-2021-25395,0,,,,,,,,
CVE-2021-25394,0,,,,,,,,
CVE-2021-25372,0,,,,,,,,
CVE-2023-32434,0,,,,,,,,
CVE-2023-32435,0,,,,,,,,
CVE-2023-35311,0,,,,,,,,
CVE-2023-20867,0,,,,,,,,
CVE-2023-32439,0,,,,,,,,
CVE-2021-44026,0,,,,,,,,
CVE-2023-20887,0,,,,,,,,
CVE-2020-12641,0,,,,,,,,
CVE-2020-35730,0,,,,,,,,
CVE-2023-27992,0,,,,,,,,
CVE-2021-25371,0,,,,,,,,
CVE-2016-0165,0,,,,,,,,
CVE-2023-3079,191,US (78); FR (19); DE (18); SG (17); IE (7); NL (7); AU (5); CN (5); IN (4); KR (4),"Amazon Technologies Inc. (23); DigitalOcean, LLC (21); Amazon.com, Inc. (14); OVH SAS (14); Hetzner Online GmbH (13); Amazon Data Services NoVa (12); Microsoft Corporation (11); Google LLC (10); Amazon Data Services Ireland Limited (6); Linode (5)",Couchbase Server (190); Dreambox - telnetd (1),Ubuntu (12),6.0.0-1693-community (27); 6.6.0-7909-community (21); 6.6.0-7909-enterprise (15); 7.0.2-6703-community (11); 5.0.1-5003-community (10); 5.1.1-5723-community (8); 6.5.1-6299-community (8); 7.0.3-7031-enterprise (8); 4.5.1-2844-community (7); 6.5.0-4960-enterprise (5),"Amazon.com, Inc. (65); DigitalOcean, LLC (21); OVH SAS (15); Hetzner Online GmbH (14); Microsoft Corporation (14); Google LLC (10); Akamai Connected Cloud (7); SCALEWAY S.A.S. (6); Contabo GmbH (3); CHINANET-BACKBONE (2)",as16509 (37); as14618 (28); as14061 (21); as16276 (15); as24940 (14); as8075 (14); as396982 (10); as63949 (7); as12876 (6); as51167 (3),Ashburn (30); Singapore (17); Boardman (14); Lille (13); Boydton (11); Falkenstein (8); Dublin (7); Amsterdam (6); Sydney (5); Columbus (4)
CVE-2016-9079,0,,,,,,,,
CVE-2023-34362,41,US (20); GB (8); CA (7); FR (2); DK (1); ES (1); IN (1); OM (1),"Microsoft Corporation (8); University of Cambridge Local Exam. Synd. (5); 3Men@Work Integrated Networks, Inc. (2); Cegedim.Cloud SASU (2); CenturyLink Communications, LLC (2); Information Resources Incorporated (2); Pratt & Whitney Canada Corp. (2); Radiant Communications Ltd. (2); SWITCH, LTD (2); Xilinx Incorporated (2)",MOVEit Transfer (41),Windows (38),2022.0.0 (26); 2021.1.0 (15),"Microsoft Corporation (8); Cambridge Assessment (5); Xilinx Incorporated (3); 3Men@Work Integrated Networks, Inc. (2); Cegedim.Cloud SASU (2); CenturyLink Communications, LLC (2); GOCO TECHNOLOGY LIMITED PARTNERSHIP (2); Information Resources Incorporated (2); Level 3 Parent, LLC (2); SWITCH, LTD (2)",as8075 (6); as198032 (5); as32537 (3); as12601 (2); as209 (2); as21723 (2); as23005 (2); as26198 (2); as3848 (2); as393330 (2),Cambridge (5); Toronto (5); Ashburn (4); London (3); Chicago (2); Dallas (2); Longueuil (2); Paris (2); San Jose (2); Toledo (2)
CVE-2023-33009,0,,,,,,,,
CVE-2023-33010,0,,,,,,,,
CVE-2023-2868,0,,,,,,,,
CVE-2023-27997,0,,,,,,,,
CVE-2023-28204,0,,,,,,,,
CVE-2023-32409,0,,,,,,,,
CVE-2004-1464,0,,,,,,,,
CVE-2023-28771,0,,,,,,,,
CVE-2023-21492,0,,,,,,,,
CVE-2010-3904,0,,,,,,,,
CVE-2016-6415,23,GB (10); NG (7); AR (5); BR (1),China Telecom (Europe) Ltd. (9); FOB_NEW (7); Telecom Acceso (2); Telecom BBIP (2); Arelion Sweden AB (1); CLARO S.A. (1); JOCKEY CLUB A.C. (1),ciscoSystems (23),Cisco IOS XR 5.2.4 (11); Cisco IOS XR 5.1.1 (7); Cisco IOS XR 4.3.1 (5),,China Telecom Europe Ltd. (9); KKON Technologies Ltd (7); Telecom Argentina S.A. (5); Arelion Sweden AB (1); CLARO S.A. (1),as49209 (9); as36920 (7); as7303 (5); as1299 (1); as4230 (1),London (10); Buenos Aires (5); Ajegunle (4); Lagos (3); Rio de Janeiro (1)
CVE-2015-5317,0,,,,,,,,
CVE-2016-3427,0,,,,,,,,
CVE-2023-25717,0,,,,,,,,
CVE-2014-0196,0,,,,,,,,
CVE-2021-3560,16,MX (5); US (5); BR (1); CN (1); IN (1); RS (1); RU (1); SG (1),"Mega Cable, S.A. de C.V. (3); DigitalOcean, LLC (2); Comcast Cable Communications, LLC (1); GRUPO MEDECO SA DE CV (1); Google LLC (1); Host Europe GmbH (1); Namecheap, Inc. (1); Rose Web Services LLC (1); TOTAL PLAY TELECOMUNICACIONES SA DE CV (1); Tambov State Technical University (1)",Netdata (16),Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-200-generic) (4); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-182-generic) (2); Ubuntu 20.04.5 LTS (Focal Fossa) (Linux 5.4.0-137-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.13.0-35-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.15.0-1070-gcp) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-155-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-166-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-177-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-187-generic) (1); Ubuntu 20.04.6 LTS (Focal Fossa) (Linux 5.4.0-189-generic) (1),1.19.0 (10); 1.25.0 (1); 1.34.0 (1); 1.44.3 (1); 2.0.0 (1); 2.0.1 (1); 2.0.3 (1),"Mega Cable, S.A. de C.V. (3); DigitalOcean, LLC (2); CDM (1); Comcast Cable Communications, LLC (1); GoDaddy.com, LLC (1); Google LLC (1); Namecheap, Inc. (1); Shenzhen Tencent Computer Systems Company Limited (1); TOTAL PLAY TELECOMUNICACIONES SA DE CV (1); The State Educational Institution of Higher Vocational Education ""Tambov State Technical University"" (1)",as262916 (3); as14061 (2); as198171 (1); as22612 (1); as22884 (1); as262481 (1); as263157 (1); as396982 (1); as398108 (1); as45090 (1),Mexico City (2); Beijing (1); Belgrade (1); Council Bluffs (1); Dardenne Prairie (1); Doddaballapura (1); Guanajuato (1); León de los Aldama (1); Miami (1); Phoenix (1)
CVE-2023-32373,0,,,,,,,,
CVE-2016-8735,0,,,,,,,,
CVE-2023-1389,0,,,,,,,,
CVE-2023-29336,0,,,,,,,,
CVE-2021-45046,0,,,,,,,,
CVE-2023-2136,0,,,,,,,,
CVE-2023-28432,0,,,,,,,,
CVE-2023-21839,0,,,,,,,,
CVE-2019-8526,0,,,,,,,,
CVE-2017-6742,0,,,,,,,,
CVE-2023-2033,190,US (78); FR (19); DE (18); SG (17); IE (7); NL (7); AU (5); CN (5); IN (4); KR (4),"Amazon Technologies Inc. (23); DigitalOcean, LLC (21); Amazon.com, Inc. (14); OVH SAS (14); Hetzner Online GmbH (13); Amazon Data Services NoVa (12); Microsoft Corporation (11); Google LLC (10); Amazon Data Services Ireland Limited (6); Linode (5)",Couchbase Server (190),Ubuntu (12),6.0.0-1693-community (27); 6.6.0-7909-community (21); 6.6.0-7909-enterprise (15); 7.0.2-6703-community (11); 5.0.1-5003-community (10); 5.1.1-5723-community (8); 6.5.1-6299-community (8); 7.0.3-7031-enterprise (8); 4.5.1-2844-community (7); 6.5.0-4960-enterprise (5),"Amazon.com, Inc. (64); DigitalOcean, LLC (21); OVH SAS (15); Hetzner Online GmbH (14); Microsoft Corporation (14); Google LLC (10); Akamai Connected Cloud (7); SCALEWAY S.A.S. (6); Contabo GmbH (3); CHINANET-BACKBONE (2)",as16509 (36); as14618 (28); as14061 (21); as16276 (15); as24940 (14); as8075 (14); as396982 (10); as63949 (7); as12876 (6); as51167 (3),Ashburn (30); Singapore (17); Boardman (14); Lille (13); Boydton (11); Falkenstein (8); Dublin (7); Amsterdam (6); Sydney (5); Columbus (4)
CVE-2023-27350,358,US (104); CA (31); DE (23); JP (23); GB (18); SE (17); IN (15); FR (14); KR (13); SG (13),"Amazon Technologies Inc. (52); Amazon.com, Inc. (33); Amazon Data Services Canada (27); A100 ROW GmbH (23); Amazon Data Services NoVa (21); Amazon Data Services UK (17); Amazon Data Services Sweden (14); Amazon Data Services Osaka (12); Amazon Data Services France (11); Amazon Data Services India (11)",PaperCut (291); PaperCut MF (53); PaperCut NG (14),Windows (25),,"Amazon.com, Inc. (290); Comcast Cable Communications, LLC (4); HKT Limited (4); TELEFONICA DE ESPANA S.A.U. (4); Saudi Telecom Company JSC (3); Afrihost (Pty) Ltd (2); CHINANET-BACKBONE (2); Direcao Geral de Estatisticas da Educacao e Ciencia (2); Oman Telecommunications Company (S.A.O.G) (2); SINET, Cambodia's specialist Internet and Telecom Service Provider. (2)",as16509 (252); as14618 (38); as3352 (4); as4760 (4); as7922 (4); as25019 (3); as131207 (2); as135381 (2); as199155 (2); as28885 (2),Ashburn (38); Boardman (28); Montréal (27); Frankfurt am Main (23); London (17); San Jose (16); Stockholm (16); Incheon (13); Paris (13); Singapore (13)
CVE-2023-29492,0,,,,,,,,
CVE-2023-20963,0,,,,,,,,
CVE-2023-28252,0,,,,,,,,
CVE-2023-28205,0,,,,,,,,
CVE-2023-28206,0,,,,,,,,
CVE-2019-1388,0,,,,,,,,
CVE-2021-27876,0,,,,,,,,
CVE-2023-26083,0,,,,,,,,
CVE-2021-27877,0,,,,,,,,
CVE-2021-27878,0,,,,,,,,
CVE-2013-3163,0,,,,,,,,
CVE-2022-42948,0,,,,,,,,
CVE-2023-0266,0,,,,,,,,
CVE-2022-27926,0,,,,,,,,
CVE-2017-7494,0,,,,,,,,
CVE-2022-22706,0,,,,,,,,
CVE-2021-30900,0,,,,,,,,
CVE-2022-3038,0,,,,,,,,
CVE-2022-38181,0,,,,,,,,
CVE-2023-26360,0,,,,,,,,
CVE-2022-39197,0,,,,,,,,
CVE-2021-39144,0,,,,,,,,
CVE-2023-24880,0,,,,,,,,
CVE-2022-41328,0,,,,,,,,
CVE-2022-33891,85,CN (35); US (12); CA (5); FR (5); IN (5); NL (4); DE (3); IR (3); SG (3); TH (3),"Aliyun Computing Co., LTD (15); Amazon Technologies Inc. (7); DigitalOcean, LLC (6); OVH Hosting, Inc. (5); OVH SAS (5); Tencent cloud computing (Beijing) Co., Ltd. (5); CHINANET Guangdong province network (3); China Mobile Communications Corporation (3); Sindad Network Technology PJSC (3); AIS Cloud (2)",Jetty (85),,9.3.z-SNAPSHOT (23); 9.4.z-SNAPSHOT (23); 9.4.40.v20210413 (14); 9.4.43.v20210629 (10); 9.4.37.v20210219 (8); 9.4.36.v20210114 (3); x.y.z (2); 9.4.34.v20201102 (1); 9.4.38.v20210224 (1),"Hangzhou Alibaba Advertising Co.,Ltd. (15); OVH SAS (12); Amazon.com, Inc. (8); DigitalOcean, LLC (6); Shenzhen Tencent Computer Systems Company Limited (5); CHINANET-BACKBONE (4); Alibaba (US) Technology Co., Ltd. (3); Huawei Cloud Service data center (3); Sindad Network Technology PJSC (3); China Mobile Communications Group Co., Ltd. (2)",as37963 (15); as16276 (12); as16509 (7); as14061 (6); as45090 (5); as4134 (4); as45102 (3); as48551 (3); as55990 (3); as134240 (2),Shanghai (13); Shenzhen (8); Beijing (6); Amsterdam (4); Beauharnois (4); Bangkok (3); Columbus (3); Hilliard (3); Qingdao (3); Shiraz (3)
CVE-2023-23397,0,,,,,,,,
CVE-2022-35914,0,,,,,,,,
CVE-2022-28810,0,,,,,,,,
CVE-2022-36537,0,,,,,,,,
CVE-2020-5741,52,US (14); KR (5); AU (4); CN (4); DE (4); FR (4); GB (4); CA (3); CH (2); NL (2),SK Broadband Co Ltd (4); 1&1 Telecom GmbH (2); CHINANET HUNAN PROVINCE NETWORK (2); Cox Communications Inc. (2); Google Fiber Inc. (2); OPTUS INTERNET - RETAIL (2); OVH SAS (2); Shenzhen Qianhai bird cloud computing Co. Ltd. (2); AT&T Corp. (1); Alibaba Cloud - HK (1),Plex Media Server (52),,1.19.1.2701-6327e27bf (28); 1.13.2.5154-fd05be322 (16); 1.18.2.2029-36236cc4c (8),"SK Broadband Co Ltd (4); OVH SAS (3); 1&1 Versatel Deutschland GmbH (2); Aussie Broadband (2); Bell Canada (2); CHINANET-BACKBONE (2); China Telecom (Group) (2); Comcast Cable Communications, LLC (2); Cox Communications Inc. (2); DigitalOcean, LLC (2)",as9318 (4); as16276 (3); as14061 (2); as16591 (2); as22773 (2); as4134 (2); as4764 (2); as4804 (2); as4816 (2); as7922 (2),Amsterdam (2); Bochum (2); Lille (2); London (2); Shanghai (2); Shenzhen (2); Adelaide (1); Auckland (1); Calabasas (1); Cedar Knolls (1)
CVE-2022-46169,0,,,,,,,,
CVE-2023-21715,0,,,,,,,,
CVE-2022-47986,1,CA (1),Amazon Data Services Canada (1),Dreambox - telnetd (1),,,"Amazon.com, Inc. (1)",as16509 (1),Montréal (1)
CVE-2023-23376,0,,,,,,,,
CVE-2022-40765,0,,,,,,,,
CVE-2023-23529,0,,,,,,,,
CVE-2023-0669,0,,,,,,,,
CVE-2015-2291,0,,,,,,,,
CVE-2022-41223,0,,,,,,,,
CVE-2022-24990,0,,,,,,,,
CVE-2022-21587,0,,,,,,,,
CVE-2018-18809,0,,,,,,,,
CVE-2022-47966,0,,,,,,,,
CVE-2023-21674,0,,,,,,,,
CVE-2017-11357,0,,,,,,,,
CVE-2022-41080,0,,,,,,,,
CVE-2018-5430,0,,,,,,,,
CVE-2022-44698,0,,,,,,,,
CVE-2022-44877,0,,,,,,,,
CVE-2022-42856,0,,,,,,,,
CVE-2023-21823,0,,,,,,,,
CVE-2022-27518,0,,,,,,,,
CVE-2022-26500,0,,,,,,,,
CVE-2021-35587,0,,,,,,,,
CVE-2022-42475,0,,,,,,,,
CVE-2022-41049,0,,,,,,,,
CVE-2022-4262,0,,,,,,,,
CVE-2022-26501,0,,,,,,,,
CVE-2022-4135,0,,,,,,,,
CVE-2022-41091,0,,,,,,,,
CVE-2022-41128,0,,,,,,,,
CVE-2023-22952,0,,,,,,,,
CVE-2021-25369,0,,,,,,,,
CVE-2022-41125,0,,,,,,,,
CVE-2022-41073,0,,,,,,,,
CVE-2022-42827,0,,,,,,,,
CVE-2021-25370,0,,,,,,,,
CVE-2020-3153,0,,,,,,,,
CVE-2020-3433,0,,,,,,,,
CVE-2022-3723,0,,,,,,,,
CVE-2018-19320,0,,,,,,,,
CVE-2022-40684,0,,,,,,,,
CVE-2018-19323,0,,,,,,,,
CVE-2018-19321,0,,,,,,,,
CVE-2022-41033,0,,,,,,,,
CVE-2018-19322,0,,,,,,,,
CVE-2022-41040,0,,,,,,,,
CVE-2022-36804,143,US (48); DE (23); CN (9); IE (7); FR (6); IN (5); RU (5); FI (4); NL (4); CA (3),"Amazon Technologies Inc. (18); Hetzner Online GmbH (14); Amazon Data Services NoVa (8); Amazon Data Services Ireland Limited (7); Google LLC (7); Amazon.com, Inc. (6); Microsoft Corporation (5); Aliyun Computing Co., LTD (4); Charter Communications Inc (3); Shaw Communications Inc. (3)",nginx (53); Apache httpd (20); Microsoft IIS httpd (1),Ubuntu (14); Windows (1),1.18.0 (14); 2.4.29 (5); 1.14.2 (4); 1.14.0 (3); 1.14.1 (3); 2.4.41 (3); 2.4.6 (3); 1.20.1 (2); 1.20.2 (2); 1.24.0 (2),"Amazon.com, Inc. (42); Hetzner Online GmbH (16); Google LLC (7); Microsoft Corporation (7); OVH SAS (6); Hangzhou Alibaba Advertising Co.,Ltd. (5); Charter Communications Inc (3); Shaw Communications Inc. (3); TELEFÓNICA CHILE S.A. (3); Yandex.Cloud LLC (3)",as16509 (28); as24940 (16); as14618 (14); as8075 (7); as16276 (6); as396982 (6); as37963 (5); as10796 (3); as200350 (3); as6327 (3),Ashburn (15); Falkenstein (8); Boardman (7); Dublin (7); Columbus (6); Frankfurt am Main (6); Hilliard (5); Nürnberg (5); Helsinki (4); Shanghai (4)
CVE-2022-41082,0,,,,,,,,
CVE-2022-3236,0,,,,,,,,
CVE-2022-35405,0,,,,,,,,
CVE-2022-40139,0,,,,,,,,
CVE-2013-6282,0,,,,,,,,
CVE-2013-2597,0,,,,,,,,
CVE-2013-2596,0,,,,,,,,
CVE-2010-2568,0,,,,,,,,
CVE-2020-9934,0,,,,,,,,
CVE-2022-32917,0,,,,,,,,
